TransactionID,ProductName,BrandType,Color,City,SaleDate,UnitsSold,UnitPrice,SupplierName,StockAvailable,BrandName,MachineType
14946,Precision Brew 100,Auto-Brew,Red,DELHI,05-06-2024,11,44593.91,BeanWorld India,414,Precision Brew,At Home Coffee Makers
14947,Smart Brew 300,Auto-Brew,Silver,Mumbai,23-06-2025,2,21116.39,,267,Smart Brew,At Home Coffee Makers
14948,Barista Lite,App Connectivity,Green,DELHI,13-06-2023,17,30712.52,,115,Barista,At Home Espresso Machines
14949,Smart Brew 300,Auto-Brew,Green,Mumbai,11-11-2023,-1,40124.63,BeanWorld India,270,Smart Brew,Commercial Coffee Makers
14950,Precision Brew 100,Auto-Brew,Black,Bangalore,20-12-2025,0,41215.22,BrewSupply Pvt Ltd,246,Precision Brew,Commercial Coffee Makers
14951,Precision Brew 100,Auto-Brew,Black,Hyderabad,22-08-2024,4,35360.99,Aroma Imports,445,Precision Brew,At Home Espresso Machines
14952,Barista Lite,App Connectivity,Black,Hyderabad,10-03-2023,2,49845.47,Contoso Distributors,122,Barista,Commercial Espresso Machines
14953,Barista Lite,App Connectivity,Silver,Bangalore,29-08-2025,-3,48849.68,BeanWorld India,419,Barista,At Home Espresso Machines
14954,Precision Brew 100,Auto-Brew,Black,Delhi,19-04-2025,-2,41251.68,Contoso Distributors,445,Precision Brew,At Home Espresso Machines
14955,QuickPot,Auto-Brew,Blue,DELHI,06-12-2023,2,9678.62,,413,QuickPot,At Home Coffee Makers
14956,Crema Café,App Connectivity,White,Mumbai,17-04-2024,-4,9883.99,,284,Crema,At Home Espresso Machines
14957,Travel Brew 100,Auto-Brew,Blue,Bangalore,23-01-2025,-3,46034.05,Aroma Imports,128,Travel Brew,At Home Coffee Makers
14958,AutoDrip,Auto-Brew,Blue,Delhi,24-05-2025,-5,21979.39,BeanWorld India,340,AutoDrip,Commercial Coffee Makers
14959,Cafe S-200 Semi-Automatic,App Connectivity,Silver,DELHI,06-05-2025,2,36306.83,BeanWorld India,182,Cafe,At Home Coffee Makers
14960,Cafe A-100 Automatic,App Connectivity,Black,Bangalore,20-05-2024,15,28625.98,,192,Cafe,At Home Coffee Makers
14961,Cafe S-200 Semi-Automatic,App Connectivity,Green,Mumbai,17-11-2023,-4,25577.25,Contoso Distributors,189,Cafe,At Home Coffee Makers
14962,QuickPot,Auto-Brew,Green,Delhi,07-11-2023,17,6197.97,Aroma Imports,493,QuickPot,At Home Espresso Machines
14963,Airpot XL,Auto-Brew,White,Delhi,18-05-2025,-3,40284.4,Contoso Distributors,303,Airpot,At Home Espresso Machines
14964,Airpot XL,Auto-Brew,White,Delhi,06-07-2023,-3,35070.71,BeanWorld India,354,Airpot,Commercial Coffee Makers
14965,Airpot XL,Auto-Brew,Silver,delhi,29-04-2025,-4,18691.88,CoffeeTech Supplies,425,Airpot,At Home Espresso Machines
14966,Travel Brew 100,Auto-Brew,Black,Pune,01-08-2024,3,27469.74,CoffeeTech Supplies,216,Travel Brew,At Home Coffee Makers
14967,QuickPot,Auto-Brew,Red,Mumbai,19-12-2024,-4,43099.53,Aroma Imports,221,QuickPot,Commercial Espresso Machines
14968,Crema Café,App Connectivity,White,Pune,12-10-2023,13,25842.86,BeanWorld India,88,Crema,At Home Espresso Machines
14969,Crema Café,App Connectivity,Blue,Hyderabad,25-02-2025,-1,17527.28,Aroma Imports,366,Crema,At Home Coffee Makers
14970,Cafe S-200 Semi-Automatic,App Connectivity,White,delhi,07-08-2025,11,23409.24,Contoso Distributors,231,Cafe,At Home Espresso Machines
14971,Cafe A-100 Automatic,App Connectivity,Green,Hyderabad,25-04-2023,-3,27401.59,BrewSupply Pvt Ltd,104,Cafe,Commercial Coffee Makers
14972,Precision Brew 100,Auto-Brew,Blue,delhi,02-12-2023,12,15064.06,CoffeeTech Supplies,215,Precision Brew,Commercial Espresso Machines
14973,Cafe S-200 Semi-Automatic,App Connectivity,Blue,Pune,17-07-2024,10,32371.73,Contoso Distributors,162,Cafe,Commercial Espresso Machines
14974,Airpot XL,Auto-Brew,White,Pune,21-02-2025,6,19092.57,CoffeeTech Supplies,330,Airpot,At Home Coffee Makers
14975,Cafe S-200 Semi-Automatic,App Connectivity,Black,DELHI,24-01-2023,4,20955.71,BrewSupply Pvt Ltd,129,Cafe,At Home Espresso Machines
14976,Cafe A-100 Automatic,App Connectivity,White,delhi,08-05-2024,-1,11629.57,Contoso Distributors,214,Cafe,Commercial Coffee Makers
14977,Smart Brew 300,Auto-Brew,Red,delhi,27-08-2024,-5,34679.02,Aroma Imports,167,Smart Brew,At Home Coffee Makers
14978,Precision Brew 100,Auto-Brew,White,Hyderabad,16-02-2023,15,27569.71,BeanWorld India,345,Precision Brew,Commercial Coffee Makers
14979,Smart Brew 300,Auto-Brew,Black,Hyderabad,27-03-2024,2,9782.81,Contoso Distributors,347,Smart Brew,At Home Coffee Makers
14980,AutoDrip,Auto-Brew,Blue,Bangalore,18-11-2025,9,11225.86,CoffeeTech Supplies,27,AutoDrip,At Home Coffee Makers
14981,AutoDrip,Auto-Brew,White,delhi,04-07-2023,9,31529.46,BeanWorld India,313,AutoDrip,At Home Espresso Machines
14982,AutoDrip,Auto-Brew,Blue,Pune,30-04-2025,-4,11806.21,Aroma Imports,100,AutoDrip,Commercial Coffee Makers
14983,QuickPot,Auto-Brew,Green,Delhi,10-02-2025,5,39060.93,CoffeeTech Supplies,393,QuickPot,Commercial Coffee Makers
14984,Travel Brew 100,Auto-Brew,Green,Mumbai,09-12-2024,1,30353.11,Contoso Distributors,205,Travel Brew,Commercial Coffee Makers
14985,AutoDrip,Auto-Brew,Black,Mumbai,19-10-2024,-4,46849.29,CoffeeTech Supplies,438,AutoDrip,Commercial Espresso Machines
14986,Airpot XL,Auto-Brew,Blue,Pune,04-10-2025,-4,32462.17,CoffeeTech Supplies,206,Airpot,Commercial Espresso Machines
14987,Cafe S-200 Semi-Automatic,App Connectivity,White,DELHI,08-01-2025,0,46676.41,,112,Cafe,At Home Coffee Makers
14988,Smart Brew 300,Auto-Brew,Red,delhi,25-08-2023,0,18392.12,Contoso Distributors,173,Smart Brew,Commercial Espresso Machines
14989,Precision Brew 100,Auto-Brew,Blue,Bangalore,15-11-2025,3,47424.11,BeanWorld India,10,Precision Brew,At Home Espresso Machines
14990,Crema Café,App Connectivity,White,Bangalore,13-08-2025,5,35841.66,CoffeeTech Supplies,9,Crema,At Home Espresso Machines
14991,Precision Brew 100,Auto-Brew,Black,Delhi,08-11-2025,1,28127.87,,437,Precision Brew,At Home Coffee Makers
14992,Cafe S-200 Semi-Automatic,App Connectivity,Red,Bangalore,25-08-2025,16,27882.91,,463,Cafe,At Home Espresso Machines
14993,Travel Brew 100,Auto-Brew,White,Hyderabad,09-04-2024,14,5012.81,BrewSupply Pvt Ltd,433,Travel Brew,Commercial Espresso Machines
14994,Travel Brew 100,Auto-Brew,Blue,Hyderabad,19-01-2025,4,5155.67,Contoso Distributors,193,Travel Brew,At Home Espresso Machines
14995,Smart Brew 300,Auto-Brew,Black,Mumbai,16-02-2023,-1,33198.24,,111,Smart Brew,At Home Espresso Machines
14996,QuickPot,Auto-Brew,White,Hyderabad,22-07-2023,6,13484.98,Aroma Imports,472,QuickPot,Commercial Coffee Makers
14997,Smart Brew 300,Auto-Brew,Black,Hyderabad,14-04-2023,14,41769.6,BrewSupply Pvt Ltd,472,Smart Brew,Commercial Coffee Makers
14998,Cafe A-100 Automatic,App Connectivity,White,delhi,14-08-2023,12,29805.71,Aroma Imports,4,Cafe,At Home Espresso Machines
14999,Cafe S-200 Semi-Automatic,App Connectivity,Blue,Delhi,17-01-2025,20,49813.5,BeanWorld India,485,Cafe,At Home Espresso Machines
15000,QuickPot,Auto-Brew,Black,Delhi,04-06-2025,15,37532.75,BrewSupply Pvt Ltd,390,QuickPot,Commercial Espresso Machines
15001,QuickPot,Auto-Brew,Black,Pune,17-12-2025,1,39662.45,CoffeeTech Supplies,119,QuickPot,At Home Coffee Makers
15002,Smart Brew 300,Auto-Brew,Green,Hyderabad,23-02-2024,-1,25931.29,,477,Smart Brew,Commercial Espresso Machines
15003,Smart Brew 300,Auto-Brew,Red,Hyderabad,10-08-2024,-5,30770.03,BeanWorld India,4,Smart Brew,At Home Espresso Machines
15004,Smart Brew 300,Auto-Brew,Green,delhi,18-07-2024,18,26646.25,,265,Smart Brew,Commercial Espresso Machines
15005,Precision Brew 100,Auto-Brew,Red,delhi,07-10-2025,4,45691.92,Aroma Imports,320,Precision Brew,Commercial Espresso Machines
15006,Airpot XL,Auto-Brew,Blue,delhi,17-06-2024,11,49010.03,Aroma Imports,71,Airpot,Commercial Espresso Machines
15007,QuickPot,Auto-Brew,Red,Mumbai,19-12-2023,-2,45299.85,Aroma Imports,337,QuickPot,At Home Espresso Machines
15008,Cafe A-100 Automatic,App Connectivity,Green,Hyderabad,26-05-2025,19,44350.95,CoffeeTech Supplies,19,Cafe,At Home Espresso Machines
15009,Airpot XL,Auto-Brew,Blue,Bangalore,20-09-2024,-3,29055.04,,21,Airpot,At Home Espresso Machines
15010,Cafe S-200 Semi-Automatic,App Connectivity,Green,delhi,07-11-2025,7,8948.38,CoffeeTech Supplies,55,Cafe,Commercial Coffee Makers
15011,Travel Brew 100,Auto-Brew,White,DELHI,31-03-2023,-1,19874.22,BeanWorld India,307,Travel Brew,At Home Espresso Machines
15012,Barista Lite,App Connectivity,Blue,delhi,10-05-2025,16,48358.4,CoffeeTech Supplies,67,Barista,At Home Espresso Machines
15013,Airpot XL,Auto-Brew,Black,delhi,04-12-2025,0,19703.91,BrewSupply Pvt Ltd,295,Airpot,At Home Espresso Machines
15014,AutoDrip,Auto-Brew,Silver,Mumbai,14-07-2025,-3,37296.06,Contoso Distributors,180,AutoDrip,Commercial Espresso Machines
15015,Cafe S-200 Semi-Automatic,App Connectivity,Green,delhi,09-08-2023,17,38513.7,,437,Cafe,At Home Espresso Machines
15016,Precision Brew 100,Auto-Brew,Blue,Bangalore,08-07-2023,4,18637.27,CoffeeTech Supplies,65,Precision Brew,At Home Espresso Machines
15017,Airpot XL,Auto-Brew,Green,Delhi,16-07-2023,-4,17317.91,Contoso Distributors,448,Airpot,At Home Coffee Makers
15018,AutoDrip,Auto-Brew,Black,Mumbai,22-06-2025,18,16605.32,CoffeeTech Supplies,145,AutoDrip,Commercial Espresso Machines
15019,Barista Lite,App Connectivity,Green,Delhi,02-03-2025,18,47972.24,BrewSupply Pvt Ltd,204,Barista,At Home Espresso Machines
15020,Travel Brew 100,Auto-Brew,Blue,DELHI,11-10-2024,0,5583.96,CoffeeTech Supplies,292,Travel Brew,Commercial Espresso Machines
15021,AutoDrip,Auto-Brew,Black,Mumbai,16-09-2023,2,45663.82,Aroma Imports,233,AutoDrip,Commercial Espresso Machines
15022,QuickPot,Auto-Brew,Silver,delhi,02-06-2024,-1,37472.22,Contoso Distributors,307,QuickPot,Commercial Coffee Makers
15023,Cafe A-100 Automatic,App Connectivity,Blue,DELHI,08-03-2023,12,6523.51,Aroma Imports,246,Cafe,At Home Espresso Machines
15024,Barista Lite,App Connectivity,Silver,Bangalore,16-03-2023,18,5881.49,BrewSupply Pvt Ltd,217,Barista,Commercial Coffee Makers
15025,QuickPot,Auto-Brew,Black,delhi,27-08-2025,0,6673.0,,126,QuickPot,At Home Espresso Machines
15026,Precision Brew 100,Auto-Brew,Red,Bangalore,03-03-2024,11,13965.13,BeanWorld India,160,Precision Brew,At Home Coffee Makers
15027,QuickPot,Auto-Brew,Green,delhi,05-11-2023,4,32596.16,BeanWorld India,70,QuickPot,At Home Coffee Makers
15028,Cafe S-200 Semi-Automatic,App Connectivity,Blue,Delhi,19-04-2024,-1,24338.18,BeanWorld India,345,Cafe,At Home Espresso Machines
15029,QuickPot,Auto-Brew,Black,Hyderabad,08-06-2025,2,28279.26,BeanWorld India,184,QuickPot,Commercial Coffee Makers
15030,QuickPot,Auto-Brew,Green,Hyderabad,24-03-2025,0,7752.4,BeanWorld India,455,QuickPot,Commercial Espresso Machines
15031,Crema Café,App Connectivity,White,Bangalore,04-05-2024,19,44581.93,CoffeeTech Supplies,378,Crema,At Home Espresso Machines
15032,Smart Brew 300,Auto-Brew,White,delhi,22-11-2024,7,10322.2,Aroma Imports,451,Smart Brew,Commercial Coffee Makers
15033,Cafe A-100 Automatic,App Connectivity,Black,Delhi,12-08-2024,5,43003.54,BeanWorld India,344,Cafe,At Home Espresso Machines
15034,Crema Café,App Connectivity,Silver,delhi,03-04-2024,10,12763.45,BeanWorld India,240,Crema,At Home Espresso Machines
15035,Airpot XL,Auto-Brew,White,Delhi,27-08-2025,-5,36007.38,Aroma Imports,238,Airpot,At Home Espresso Machines
15036,AutoDrip,Auto-Brew,White,Bangalore,06-06-2023,14,20194.16,BeanWorld India,136,AutoDrip,Commercial Coffee Makers
15037,AutoDrip,Auto-Brew,Red,Hyderabad,21-01-2024,1,41838.07,BrewSupply Pvt Ltd,202,AutoDrip,At Home Espresso Machines
15038,Cafe A-100 Automatic,App Connectivity,Black,delhi,23-01-2024,-2,14522.62,Contoso Distributors,90,Cafe,At Home Coffee Makers
15039,Crema Café,App Connectivity,White,Bangalore,19-10-2025,16,18942.56,,358,Crema,Commercial Coffee Makers
15040,Crema Café,App Connectivity,Blue,Pune,13-08-2025,4,13815.84,Contoso Distributors,160,Crema,At Home Coffee Makers
15041,Barista Lite,App Connectivity,Red,Hyderabad,30-08-2025,11,48282.19,,416,Barista,At Home Espresso Machines
15042,Cafe A-100 Automatic,App Connectivity,Red,Bangalore,22-12-2025,6,47334.27,BrewSupply Pvt Ltd,359,Cafe,Commercial Espresso Machines
15043,Smart Brew 300,Auto-Brew,Black,Pune,28-04-2025,5,24860.17,Contoso Distributors,36,Smart Brew,At Home Coffee Makers
15044,Travel Brew 100,Auto-Brew,Black,Delhi,21-04-2023,12,12302.2,BrewSupply Pvt Ltd,400,Travel Brew,Commercial Coffee Makers
15045,QuickPot,Auto-Brew,Silver,Mumbai,28-08-2025,7,45054.56,CoffeeTech Supplies,2,QuickPot,At Home Espresso Machines
15046,Travel Brew 100,Auto-Brew,Silver,Mumbai,18-05-2025,17,24553.34,CoffeeTech Supplies,224,Travel Brew,At Home Espresso Machines
15047,Cafe S-200 Semi-Automatic,App Connectivity,Silver,Pune,21-03-2024,17,31760.27,BrewSupply Pvt Ltd,388,Cafe,Commercial Espresso Machines
15048,Cafe S-200 Semi-Automatic,App Connectivity,Silver,Hyderabad,03-09-2025,2,11120.76,Aroma Imports,315,Cafe,Commercial Coffee Makers
15049,AutoDrip,Auto-Brew,Blue,Bangalore,30-09-2025,16,21010.61,Contoso Distributors,350,AutoDrip,Commercial Coffee Makers
15050,Crema Café,App Connectivity,Red,delhi,28-05-2024,1,46499.72,Contoso Distributors,471,Crema,At Home Espresso Machines
15051,QuickPot,Auto-Brew,Red,Delhi,27-03-2023,10,34497.73,Contoso Distributors,400,QuickPot,At Home Coffee Makers
15052,Airpot XL,Auto-Brew,Silver,Hyderabad,16-05-2023,-3,38180.1,CoffeeTech Supplies,396,Airpot,Commercial Coffee Makers
15053,Barista Lite,App Connectivity,Silver,Hyderabad,13-08-2024,10,49629.73,CoffeeTech Supplies,218,Barista,Commercial Coffee Makers
15054,Cafe S-200 Semi-Automatic,App Connectivity,White,Pune,04-02-2025,-4,7363.31,BeanWorld India,85,Cafe,Commercial Coffee Makers
15055,Barista Lite,App Connectivity,Green,Hyderabad,09-10-2023,20,26958.59,Aroma Imports,463,Barista,At Home Coffee Makers
15056,Smart Brew 300,Auto-Brew,Silver,DELHI,11-03-2023,16,37366.74,Aroma Imports,86,Smart Brew,At Home Espresso Machines
15057,AutoDrip,Auto-Brew,Red,Mumbai,29-06-2024,9,19673.53,BrewSupply Pvt Ltd,163,AutoDrip,At Home Coffee Makers
15058,AutoDrip,Auto-Brew,Black,Delhi,07-08-2025,11,41218.06,CoffeeTech Supplies,162,AutoDrip,Commercial Espresso Machines
15059,Crema Café,App Connectivity,Silver,Pune,07-11-2024,-3,39878.91,BrewSupply Pvt Ltd,354,Crema,Commercial Coffee Makers
15060,AutoDrip,Auto-Brew,Silver,Bangalore,05-12-2024,3,22437.92,BeanWorld India,39,AutoDrip,At Home Espresso Machines
15061,Barista Lite,App Connectivity,Blue,Pune,11-10-2025,-4,10501.57,,234,Barista,Commercial Espresso Machines
15062,Precision Brew 100,Auto-Brew,Blue,Hyderabad,31-03-2024,8,48245.2,CoffeeTech Supplies,148,Precision Brew,Commercial Coffee Makers
15063,Travel Brew 100,Auto-Brew,Black,Mumbai,02-11-2025,12,38709.46,CoffeeTech Supplies,471,Travel Brew,Commercial Espresso Machines
15064,Cafe S-200 Semi-Automatic,App Connectivity,Red,Mumbai,30-11-2023,4,26807.36,Contoso Distributors,425,Cafe,At Home Espresso Machines
15065,AutoDrip,Auto-Brew,White,Hyderabad,18-04-2025,13,17996.17,BeanWorld India,495,AutoDrip,At Home Coffee Makers
15066,AutoDrip,Auto-Brew,Black,Pune,19-07-2023,2,7582.19,BrewSupply Pvt Ltd,419,AutoDrip,Commercial Coffee Makers
15067,Precision Brew 100,Auto-Brew,Blue,delhi,31-08-2025,-2,34276.67,CoffeeTech Supplies,133,Precision Brew,Commercial Espresso Machines
15068,AutoDrip,Auto-Brew,Blue,DELHI,24-06-2024,14,38540.16,Contoso Distributors,249,AutoDrip,At Home Espresso Machines
15069,QuickPot,Auto-Brew,Green,DELHI,15-02-2025,3,47105.69,CoffeeTech Supplies,426,QuickPot,At Home Coffee Makers
15070,Barista Lite,App Connectivity,White,Mumbai,04-12-2024,1,5544.26,Aroma Imports,106,Barista,Commercial Espresso Machines
15071,Cafe A-100 Automatic,App Connectivity,Green,Pune,05-01-2024,12,15960.21,BeanWorld India,495,Cafe,At Home Espresso Machines
15072,AutoDrip,Auto-Brew,Blue,Delhi,25-10-2025,7,49669.19,,327,AutoDrip,Commercial Coffee Makers
15073,AutoDrip,Auto-Brew,Red,delhi,12-11-2024,14,7723.81,Aroma Imports,404,AutoDrip,At Home Espresso Machines
15074,Precision Brew 100,Auto-Brew,Red,Hyderabad,29-03-2023,9,36794.52,Aroma Imports,440,Precision Brew,Commercial Espresso Machines
15075,Cafe A-100 Automatic,App Connectivity,Blue,delhi,21-03-2024,14,28787.44,BrewSupply Pvt Ltd,170,Cafe,Commercial Coffee Makers
15076,Smart Brew 300,Auto-Brew,Blue,Pune,06-12-2025,10,24058.99,,79,Smart Brew,Commercial Coffee Makers
15077,Precision Brew 100,Auto-Brew,Silver,Bangalore,23-01-2025,2,16342.7,BrewSupply Pvt Ltd,64,Precision Brew,At Home Espresso Machines
15078,Smart Brew 300,Auto-Brew,Blue,Pune,11-05-2025,4,46583.85,BrewSupply Pvt Ltd,128,Smart Brew,At Home Espresso Machines
15079,Cafe A-100 Automatic,App Connectivity,Green,Delhi,21-03-2023,8,33965.19,CoffeeTech Supplies,198,Cafe,Commercial Espresso Machines
15080,QuickPot,Auto-Brew,Silver,Pune,04-08-2024,-4,37453.94,Contoso Distributors,34,QuickPot,Commercial Coffee Makers
15081,Barista Lite,App Connectivity,White,Delhi,24-02-2024,5,48423.16,BrewSupply Pvt Ltd,73,Barista,At Home Espresso Machines
15082,Travel Brew 100,Auto-Brew,White,Bangalore,19-12-2024,7,43271.18,Contoso Distributors,475,Travel Brew,Commercial Espresso Machines
15083,Travel Brew 100,Auto-Brew,Blue,Mumbai,30-11-2025,3,41623.51,CoffeeTech Supplies,474,Travel Brew,Commercial Espresso Machines
15084,Cafe S-200 Semi-Automatic,App Connectivity,Red,DELHI,07-09-2023,18,31871.42,Contoso Distributors,341,Cafe,Commercial Espresso Machines
15085,Precision Brew 100,Auto-Brew,Silver,delhi,04-08-2025,2,35719.51,,279,Precision Brew,Commercial Coffee Makers
15086,Barista Lite,App Connectivity,White,Bangalore,16-02-2023,5,7010.65,,457,Barista,At Home Coffee Makers
15087,QuickPot,Auto-Brew,White,Hyderabad,24-02-2023,2,32917.29,Contoso Distributors,384,QuickPot,At Home Coffee Makers
15088,AutoDrip,Auto-Brew,White,Delhi,25-05-2024,2,41967.52,BrewSupply Pvt Ltd,36,AutoDrip,At Home Espresso Machines
15089,AutoDrip,Auto-Brew,Blue,Hyderabad,22-03-2025,-2,21721.94,BeanWorld India,225,AutoDrip,Commercial Coffee Makers
15090,Barista Lite,App Connectivity,Red,Hyderabad,27-01-2023,7,47835.87,CoffeeTech Supplies,382,Barista,Commercial Espresso Machines
15091,QuickPot,Auto-Brew,Blue,Pune,14-12-2023,19,41832.23,BrewSupply Pvt Ltd,34,QuickPot,At Home Coffee Makers
15092,Cafe A-100 Automatic,App Connectivity,Red,Mumbai,05-11-2023,4,27480.25,BeanWorld India,29,Cafe,Commercial Espresso Machines
15093,AutoDrip,Auto-Brew,Green,Mumbai,07-02-2024,6,24043.47,Aroma Imports,311,AutoDrip,At Home Espresso Machines
15094,Smart Brew 300,Auto-Brew,Silver,Delhi,05-08-2023,2,38706.03,BeanWorld India,430,Smart Brew,Commercial Coffee Makers
15095,Airpot XL,Auto-Brew,Red,Hyderabad,01-02-2024,1,32227.99,Aroma Imports,72,Airpot,Commercial Espresso Machines
15096,AutoDrip,Auto-Brew,Silver,Pune,15-10-2025,11,39533.9,BeanWorld India,139,AutoDrip,Commercial Coffee Makers
15097,Smart Brew 300,Auto-Brew,Black,Mumbai,09-09-2024,-2,44671.35,BrewSupply Pvt Ltd,258,Smart Brew,Commercial Coffee Makers
15098,QuickPot,Auto-Brew,Blue,Mumbai,27-12-2023,1,39215.11,BeanWorld India,221,QuickPot,Commercial Coffee Makers
15099,Cafe S-200 Semi-Automatic,App Connectivity,Black,Pune,22-09-2023,-3,32227.66,Aroma Imports,33,Cafe,Commercial Coffee Makers
15100,Crema Café,App Connectivity,White,Hyderabad,09-02-2025,3,12722.89,CoffeeTech Supplies,163,Crema,Commercial Coffee Makers
15101,AutoDrip,Auto-Brew,Black,Mumbai,05-09-2024,-3,46199.16,Contoso Distributors,254,AutoDrip,At Home Coffee Makers
15102,QuickPot,Auto-Brew,Black,Delhi,14-07-2023,-2,39798.98,BrewSupply Pvt Ltd,407,QuickPot,At Home Coffee Makers
15103,Crema Café,App Connectivity,Red,Delhi,02-01-2025,15,25543.04,,233,Crema,Commercial Espresso Machines
15104,Travel Brew 100,Auto-Brew,Black,Pune,10-09-2024,-5,18662.69,BrewSupply Pvt Ltd,193,Travel Brew,At Home Espresso Machines
15105,QuickPot,Auto-Brew,Blue,Bangalore,10-09-2025,-4,28719.02,Contoso Distributors,290,QuickPot,Commercial Coffee Makers
15106,Cafe A-100 Automatic,App Connectivity,Silver,Bangalore,10-07-2025,19,47654.05,CoffeeTech Supplies,91,Cafe,At Home Espresso Machines
15107,Crema Café,App Connectivity,Black,delhi,11-02-2025,17,11843.35,BrewSupply Pvt Ltd,323,Crema,At Home Coffee Makers
15108,Travel Brew 100,Auto-Brew,Silver,DELHI,15-11-2023,18,9922.34,BeanWorld India,264,Travel Brew,At Home Coffee Makers
15109,Smart Brew 300,Auto-Brew,Black,Bangalore,19-07-2024,17,34927.2,Aroma Imports,160,Smart Brew,At Home Espresso Machines
15110,Airpot XL,Auto-Brew,Red,Pune,08-02-2025,4,27454.47,Contoso Distributors,384,Airpot,At Home Espresso Machines
15111,Smart Brew 300,Auto-Brew,Green,Mumbai,21-07-2025,20,29871.88,BeanWorld India,295,Smart Brew,Commercial Coffee Makers
15112,Barista Lite,App Connectivity,Silver,Delhi,18-07-2023,5,27691.55,Contoso Distributors,203,Barista,Commercial Espresso Machines
15113,Smart Brew 300,Auto-Brew,Green,DELHI,12-02-2024,1,40986.99,Aroma Imports,114,Smart Brew,Commercial Espresso Machines
15114,Crema Café,App Connectivity,Green,Pune,24-09-2023,3,30128.32,CoffeeTech Supplies,151,Crema,Commercial Coffee Makers
15115,Cafe A-100 Automatic,App Connectivity,Black,DELHI,27-05-2024,5,40266.47,BrewSupply Pvt Ltd,326,Cafe,At Home Espresso Machines
15116,QuickPot,Auto-Brew,Black,Bangalore,04-09-2025,-1,27151.11,,480,QuickPot,Commercial Coffee Makers
15117,AutoDrip,Auto-Brew,White,Hyderabad,30-12-2023,-1,49447.36,Contoso Distributors,340,AutoDrip,At Home Coffee Makers
15118,Crema Café,App Connectivity,Silver,Bangalore,08-06-2024,13,24405.78,CoffeeTech Supplies,357,Crema,Commercial Coffee Makers
